query_protein,train_protein,similarity_score
protein_0143,protein_0087,0.1590909090909091
protein_0143,protein_0088,0.3448275862068966
protein_0143,protein_0090,0.14035087719298245
protein_0143,protein_0091,0.12605042016806722
protein_0143,protein_0093,0.3563218390804598
protein_0143,protein_0094,0.14285714285714285
protein_0143,protein_0095,0.14035087719298245
protein_0143,protein_0098,0.3103448275862069
protein_0143,protein_0099,0.1308411214953271
protein_0143,protein_0100,0.15053763440860216
protein_0143,protein_0101,0.3103448275862069
protein_0143,protein_0102,0.34408602150537637
protein_0143,protein_0103,0.27586206896551724
protein_0143,protein_0104,0.19658119658119658
protein_0143,protein_0105,0.1797752808988764
protein_0143,protein_0106,0.1826086956521739
protein_0143,protein_0107,0.3218390804597701
protein_0143,protein_0108,0.24719101123595505
protein_0143,protein_0109,0.1590909090909091
protein_0143,protein_0110,0.3218390804597701
protein_0143,protein_0111,0.28735632183908044
protein_0143,protein_0112,0.15
protein_0143,protein_0113,0.26436781609195403
protein_0143,protein_0114,0.32954545454545453
protein_0143,protein_0115,0.25
protein_0143,protein_0116,0.15517241379310345
protein_0143,protein_0117,0.15517241379310345
protein_0143,protein_0118,0.17045454545454544
protein_0143,protein_0119,0.1111111111111111
protein_0143,protein_0120,0.41379310344827586
protein_0143,protein_0121,0.41379310344827586
protein_0143,protein_0124,0.40229885057471265
protein_0143,protein_0126,0.2222222222222222
protein_0143,protein_0127,0.3563218390804598
protein_0143,protein_0128,0.3448275862068966
protein_0143,protein_0129,0.22988505747126436
protein_0143,protein_0130,0.12605042016806722
protein_0143,protein_0131,0.12087912087912088
protein_0143,protein_0132,0.14814814814814814
protein_0143,protein_0133,0.14814814814814814
protein_0143,protein_0134,0.3103448275862069
protein_0143,protein_0135,0.28735632183908044
protein_0143,protein_0136,0.15
protein_0143,protein_0137,0.16
protein_0143,protein_0138,0.16
protein_0143,protein_0139,0.14942528735632185
protein_0143,protein_0140,0.3218390804597701
protein_0143,protein_0141,0.22988505747126436
protein_0143,protein_0142,0.34065934065934067
protein_0143,protein_0145,0.1590909090909091
protein_0143,protein_0148,0.3563218390804598
protein_0143,protein_0149,0.14942528735632185
protein_0143,protein_0150,0.28735632183908044
protein_0143,protein_0151,0.23333333333333334
protein_0143,protein_0152,0.17204301075268819
protein_0143,protein_0153,0.18888888888888888
protein_0143,protein_0154,0.17582417582417584
protein_0143,protein_0155,0.11450381679389313
protein_0143,protein_0156,0.11711711711711711
protein_0143,protein_0157,0.17204301075268819
protein_0143,protein_0158,0.13043478260869565
protein_0143,protein_0159,0.27586206896551724
protein_0143,protein_0160,0.4367816091954023
protein_0143,protein_0161,0.14754098360655737
protein_0143,protein_0162,0.3333333333333333
protein_0143,protein_0164,0.28735632183908044
protein_0143,protein_0165,0.17045454545454544
protein_0143,protein_0166,0.28735632183908044
protein_0143,protein_0167,0.13793103448275862
protein_0143,protein_0169,0.1724137931034483
protein_0143,protein_0170,0.40229885057471265
protein_0143,protein_0171,0.28735632183908044
protein_0143,protein_0172,0.14285714285714285
protein_0143,protein_0173,0.3793103448275862
protein_0143,protein_0174,0.40229885057471265
protein_0143,protein_0175,0.41379310344827586
protein_0143,protein_0176,0.16853932584269662
protein_0143,protein_0177,0.18681318681318682
protein_0143,protein_0178,0.18803418803418803
protein_0143,protein_0179,0.1694915254237288
protein_0143,protein_0180,0.31521739130434784
protein_0143,protein_0181,0.3218390804597701
protein_0143,protein_0183,0.1926605504587156
protein_0143,protein_0184,0.39080459770114945
protein_0143,protein_0185,0.15730337078651685
protein_0143,protein_0186,0.16666666666666666
protein_0143,protein_0187,0.41379310344827586
protein_0143,protein_0188,0.1839080459770115
protein_0143,protein_0189,0.27586206896551724
protein_0143,protein_0190,0.3448275862068966
protein_0143,protein_0191,0.3409090909090909
protein_0143,protein_0192,0.3333333333333333
protein_0143,protein_0193,0.3103448275862069
protein_0143,protein_0194,0.3333333333333333
protein_0143,protein_0196,0.3448275862068966
protein_0143,protein_0197,0.28735632183908044
protein_0143,protein_0199,0.25
protein_0143,protein_0200,0.3409090909090909
protein_0143,protein_0201,0.09
protein_0143,protein_0202,0.3448275862068966
protein_0143,protein_0203,0.16806722689075632
protein_0143,protein_0204,0.19540229885057472
protein_0143,protein_0205,0.11320754716981132
protein_0143,protein_0206,0.30337078651685395
protein_0143,protein_0207,0.19327731092436976
protein_0143,protein_0209,0.22988505747126436
protein_0143,protein_0210,0.36363636363636365
protein_0143,protein_0211,0.12
protein_0143,protein_0212,0.1839080459770115
protein_0143,protein_0213,0.40229885057471265
protein_0143,protein_0214,0.09195402298850575
protein_0143,protein_0215,0.1836734693877551
protein_0143,protein_0216,0.12745098039215685
protein_0143,protein_0217,0.1875
protein_0143,protein_0218,0.136
protein_0143,protein_0220,0.29213483146067415
protein_0143,protein_0221,0.15463917525773196
protein_0143,protein_0222,0.2988505747126437
protein_0143,protein_0223,0.1595744680851064
protein_0143,protein_0224,0.16091954022988506
protein_0143,protein_0225,0.20212765957446807
protein_0143,protein_0226,0.19047619047619047
protein_0143,protein_0227,0.12643678160919541
protein_0143,protein_0229,0.17045454545454544
protein_0143,protein_0230,0.21739130434782608
protein_0143,protein_0231,0.39080459770114945
protein_0143,protein_0232,0.14893617021276595
protein_0143,protein_0233,0.11811023622047244
protein_0143,protein_0234,0.22018348623853212
protein_0143,protein_0235,0.1839080459770115
protein_0143,protein_0236,0.27586206896551724
protein_0143,protein_0237,0.27586206896551724
protein_0143,protein_0239,0.367816091954023
protein_0143,protein_0240,0.3563218390804598
protein_0143,protein_0241,0.367816091954023
protein_0143,protein_0242,0.13793103448275862
protein_0143,protein_0243,0.40229885057471265
protein_0143,protein_0244,0.16091954022988506
protein_0143,protein_0245,0.12878787878787878
protein_0143,protein_0246,0.15306122448979592
protein_0143,protein_0247,0.17777777777777778
protein_0143,protein_0248,0.3956043956043956
protein_0143,protein_0249,0.2988505747126437
protein_0143,protein_0250,0.21875
protein_0143,protein_0251,0.21649484536082475
protein_0143,protein_0252,0.15306122448979592
protein_0143,protein_0253,0.13274336283185842
protein_0143,protein_0254,0.14942528735632185
protein_0143,protein_0255,0.09248554913294797
protein_0143,protein_0256,0.14423076923076922
protein_0143,protein_0257,0.15384615384615385
protein_0143,protein_0258,0.3103448275862069
protein_0143,protein_0259,0.1839080459770115
protein_0143,protein_0260,0.1839080459770115
protein_0143,protein_0261,0.1414141414141414
protein_0143,protein_0262,0.11851851851851852
protein_0143,protein_0263,0.1386861313868613
protein_0143,protein_0264,0.3103448275862069
protein_0143,protein_0265,0.3103448275862069
protein_0143,protein_0266,0.16666666666666666
protein_0143,protein_0267,0.20689655172413793
protein_0143,protein_0268,0.17045454545454544
protein_0143,protein_0269,0.1623931623931624
protein_0143,protein_0270,0.14772727272727273
protein_0143,protein_0271,0.14606741573033707
protein_0143,protein_0272,0.2988505747126437
protein_0143,protein_0273,0.2988505747126437
protein_0143,protein_0274,0.2608695652173913
protein_0143,protein_0275,0.19444444444444445
protein_0143,protein_0276,0.3103448275862069
protein_0143,protein_0277,0.1724137931034483
protein_0143,protein_0278,0.25806451612903225
protein_0143,protein_0279,0.26436781609195403
protein_0143,protein_0280,0.27586206896551724
protein_0143,protein_0281,0.15254237288135594
protein_0143,protein_0282,0.12643678160919541
protein_0143,protein_0283,0.0963302752293578
protein_0143,protein_0284,0.1839080459770115
protein_0143,protein_0285,0.30337078651685395
protein_0143,protein_0287,0.16216216216216217
protein_0143,protein_0288,0.3103448275862069
protein_0143,protein_0289,0.11363636363636363
protein_0143,protein_0290,0.1188118811881188
protein_0143,protein_0291,0.23863636363636365
protein_0143,protein_0292,0.13793103448275862
protein_0143,protein_0293,0.29347826086956524
protein_0143,protein_0294,0.2727272727272727
protein_0143,protein_0295,0.13793103448275862
protein_0143,protein_0296,0.15517241379310345
protein_0143,protein_0297,0.14942528735632185
protein_0143,protein_0298,0.15555555555555556
protein_0143,protein_0299,0.1875
protein_0143,protein_0300,0.1958762886597938
protein_0143,protein_0301,0.17346938775510204
protein_0143,protein_0303,0.22988505747126436
protein_0143,protein_0304,0.16666666666666666
protein_0143,protein_0305,0.19387755102040816
protein_0143,protein_0306,0.15254237288135594
protein_0143,protein_0307,0.16260162601626016
protein_0143,protein_0308,0.19130434782608696
protein_0143,protein_0309,0.1702127659574468
protein_0143,protein_0310,0.17307692307692307
protein_0143,protein_0311,0.3793103448275862
protein_0143,protein_0312,0.375
protein_0143,protein_0313,0.1724137931034483
protein_0143,protein_0314,0.10679611650485436
protein_0143,protein_0315,0.18032786885245902
protein_0143,protein_0316,0.125
protein_0143,protein_0318,0.16101694915254236
protein_0143,protein_0319,0.2988505747126437
protein_0143,protein_0320,0.3218390804597701
protein_0143,protein_0321,0.16666666666666666
protein_0143,protein_0322,0.27586206896551724
protein_0143,protein_0323,0.2840909090909091
protein_0143,protein_0325,0.13953488372093023
protein_0143,protein_0327,0.2413793103448276
protein_0143,protein_0328,0.1875
protein_0143,protein_0329,0.1875
protein_0143,protein_0330,0.27472527472527475
protein_0143,protein_0331,0.13131313131313133
protein_0143,protein_0332,0.19540229885057472
protein_0143,protein_0333,0.20689655172413793
protein_0143,protein_0335,0.14285714285714285
protein_0143,protein_0338,0.22988505747126436
protein_0143,protein_0339,0.1839080459770115
protein_0143,protein_0341,0.2403846153846154
protein_0143,protein_0342,0.14942528735632185
protein_0143,protein_0343,0.12903225806451613
protein_0143,protein_0344,0.37777777777777777
protein_0143,protein_0345,0.14942528735632185
protein_0143,protein_0346,0.14942528735632185
protein_0143,protein_0347,0.13793103448275862
protein_0143,protein_0348,0.1440677966101695
protein_0143,protein_0349,0.17307692307692307
protein_0143,protein_0350,0.3218390804597701
protein_0143,protein_0351,0.2988505747126437
protein_0143,protein_0352,0.13636363636363635
protein_0143,protein_0355,0.3068181818181818
protein_0143,protein_0356,0.14606741573033707
protein_0143,protein_0357,0.125
protein_0143,protein_0358,0.3333333333333333
protein_0143,protein_0359,0.15702479338842976
protein_0143,protein_0360,0.3103448275862069
protein_0143,protein_0361,0.16153846153846155
protein_0143,protein_0362,0.24742268041237114
protein_0143,protein_0363,0.24742268041237114
protein_0143,protein_0364,0.23711340206185566
protein_0143,protein_0365,0.19101123595505617
protein_0143,protein_0366,0.19101123595505617
protein_0143,protein_0367,0.13131313131313133
protein_0143,protein_0368,0.1958762886597938
protein_0143,protein_0369,0.13978494623655913
protein_0143,protein_0370,0.37777777777777777
protein_0143,protein_0372,0.10091743119266056
protein_0143,protein_0373,0.13861386138613863
protein_0143,protein_0374,0.11764705882352941
protein_0143,protein_0376,0.16
protein_0143,protein_0378,0.17796610169491525
protein_0143,protein_0379,0.2
protein_0143,protein_0380,0.2
protein_0143,protein_0381,0.2
protein_0143,protein_0382,0.1839080459770115
protein_0143,protein_0383,0.15730337078651685
protein_0143,protein_0384,0.41379310344827586
protein_0143,protein_0385,0.1834862385321101
protein_0143,protein_0386,0.1523809523809524
protein_0143,protein_0387,0.17475728155339806
protein_0143,protein_0388,0.12359550561797752
protein_0143,protein_0389,0.16666666666666666
protein_0143,protein_0390,0.3218390804597701
protein_0143,protein_0391,0.2222222222222222
protein_0143,protein_0392,0.367816091954023
protein_0143,protein_0393,0.367816091954023
protein_0143,protein_0394,0.14912280701754385
protein_0143,protein_0395,0.21978021978021978
protein_0143,protein_0396,0.17796610169491525
protein_0143,protein_0397,0.2988505747126437
protein_0143,protein_0398,0.16379310344827586
protein_0143,protein_0399,0.40229885057471265
protein_0144,protein_0000,0.3333333333333333
protein_0144,protein_0001,0.13793103448275862
protein_0144,protein_0002,0.18085106382978725
protein_0144,protein_0003,0.28735632183908044
protein_0144,protein_0004,0.26436781609195403
protein_0144,protein_0005,0.20202020202020202
protein_0144,protein_0006,0.29545454545454547
protein_0144,protein_0007,0.15730337078651685
protein_0144,protein_0008,0.21212121212121213
protein_0144,protein_0009,0.2413793103448276
protein_0144,protein_0010,0.32222222222222224
protein_0144,protein_0011,0.26436781609195403
protein_0144,protein_0012,0.3146067415730337
protein_0144,protein_0013,0.20454545454545456
protein_0144,protein_0014,0.23809523809523808
protein_0144,protein_0015,0.1574074074074074
protein_0144,protein_0016,0.1717171717171717
protein_0144,protein_0017,0.1328125
protein_0144,protein_0018,0.3218390804597701
protein_0144,protein_0019,0.1590909090909091
protein_0144,protein_0020,0.3707865168539326
protein_0144,protein_0021,0.1348314606741573
protein_0144,protein_0022,0.16161616161616163
protein_0144,protein_0024,0.1623931623931624
protein_0144,protein_0025,0.3448275862068966
protein_0144,protein_0026,0.11627906976744186
protein_0144,protein_0027,0.16666666666666666
protein_0144,protein_0028,0.14285714285714285
protein_0144,protein_0029,0.14772727272727273
