query_protein,train_protein,similarity_score
protein_0073,protein_0372,0.0963302752293578
protein_0073,protein_0373,0.10377358490566038
protein_0073,protein_0375,0.2608695652173913
protein_0073,protein_0376,0.18867924528301888
protein_0073,protein_0377,0.22988505747126436
protein_0073,protein_0378,0.1440677966101695
protein_0073,protein_0379,0.1590909090909091
protein_0073,protein_0380,0.1590909090909091
protein_0073,protein_0383,0.15730337078651685
protein_0073,protein_0384,0.24444444444444444
protein_0073,protein_0385,0.15
protein_0073,protein_0386,0.12121212121212122
protein_0073,protein_0387,0.12745098039215685
protein_0073,protein_0389,0.12643678160919541
protein_0073,protein_0390,0.33707865168539325
protein_0073,protein_0391,0.16666666666666666
protein_0073,protein_0392,0.26436781609195403
protein_0073,protein_0393,0.25287356321839083
protein_0073,protein_0395,0.2717391304347826
protein_0073,protein_0396,0.10344827586206896
protein_0073,protein_0397,0.24468085106382978
protein_0073,protein_0398,0.12931034482758622
protein_0073,protein_0399,0.25287356321839083
protein_0076,protein_0000,0.13793103448275862
protein_0076,protein_0001,0.1728395061728395
protein_0076,protein_0002,0.12345679012345678
protein_0076,protein_0003,0.16853932584269662
protein_0076,protein_0004,0.16091954022988506
protein_0076,protein_0006,0.1875
protein_0076,protein_0007,0.16216216216216217
protein_0076,protein_0008,0.1414141414141414
protein_0076,protein_0009,0.19101123595505617
protein_0076,protein_0010,0.14942528735632185
protein_0076,protein_0011,0.16091954022988506
protein_0076,protein_0012,0.17894736842105263
protein_0076,protein_0013,0.20270270270270271
protein_0076,protein_0014,0.16981132075471697
protein_0076,protein_0015,0.14705882352941177
protein_0076,protein_0016,0.1414141414141414
protein_0076,protein_0017,0.125
protein_0076,protein_0018,0.12643678160919541
protein_0076,protein_0019,0.1927710843373494
protein_0076,protein_0020,0.10465116279069768
protein_0076,protein_0021,0.1590909090909091
protein_0076,protein_0023,0.15841584158415842
protein_0076,protein_0024,0.11864406779661017
protein_0076,protein_0026,0.10852713178294573
protein_0076,protein_0027,0.16853932584269662
protein_0076,protein_0028,0.15
protein_0076,protein_0029,0.22666666666666666
protein_0076,protein_0032,0.14942528735632185
protein_0076,protein_0033,0.11494252873563218
protein_0076,protein_0034,0.17045454545454544
protein_0076,protein_0035,0.17
protein_0076,protein_0036,0.1780821917808219
protein_0076,protein_0037,0.1590909090909091
protein_0076,protein_0038,0.1590909090909091
protein_0076,protein_0040,0.2602739726027397
protein_0076,protein_0041,0.2
protein_0076,protein_0042,0.20454545454545456
protein_0076,protein_0043,0.2159090909090909
protein_0076,protein_0044,0.19318181818181818
protein_0076,protein_0047,0.13829787234042554
protein_0076,protein_0048,0.1595744680851064
protein_0076,protein_0049,0.11494252873563218
protein_0076,protein_0050,0.15
protein_0076,protein_0051,0.20987654320987653
protein_0076,protein_0052,0.1724137931034483
protein_0076,protein_0053,0.13793103448275862
protein_0076,protein_0054,0.1016949152542373
protein_0076,protein_0056,0.13725490196078433
protein_0076,protein_0057,0.16216216216216217
protein_0076,protein_0058,0.3116883116883117
protein_0076,protein_0059,0.2159090909090909
protein_0076,protein_0060,0.1523809523809524
protein_0076,protein_0061,0.14606741573033707
protein_0076,protein_0062,0.20212765957446807
protein_0076,protein_0063,0.0892018779342723
protein_0076,protein_0064,0.14942528735632185
protein_0076,protein_0065,0.13
protein_0076,protein_0066,0.1485148514851485
protein_0076,protein_0067,0.16279069767441862
protein_0076,protein_0068,0.1724137931034483
protein_0076,protein_0069,0.12643678160919541
protein_0076,protein_0071,0.06896551724137931
protein_0076,protein_0072,0.16
protein_0076,protein_0074,0.17777777777777778
protein_0076,protein_0075,0.16494845360824742
protein_0076,protein_0077,0.18681318681318682
protein_0076,protein_0079,0.1485148514851485
protein_0076,protein_0080,0.1839080459770115
protein_0076,protein_0081,0.1839080459770115
protein_0076,protein_0083,0.1368421052631579
protein_0076,protein_0084,0.1839080459770115
protein_0076,protein_0085,0.13
protein_0076,protein_0086,0.13
protein_0076,protein_0087,0.16
protein_0076,protein_0088,0.15555555555555556
protein_0076,protein_0089,0.1391304347826087
protein_0076,protein_0090,0.1452991452991453
protein_0076,protein_0091,0.10434782608695652
protein_0076,protein_0092,0.10434782608695652
protein_0076,protein_0093,0.16091954022988506
protein_0076,protein_0094,0.11206896551724138
protein_0076,protein_0095,0.15789473684210525
protein_0076,protein_0096,0.17647058823529413
protein_0076,protein_0097,0.1590909090909091
protein_0076,protein_0098,0.21505376344086022
protein_0076,protein_0099,0.15151515151515152
protein_0076,protein_0100,0.2
protein_0076,protein_0102,0.1348314606741573
protein_0076,protein_0103,0.16853932584269662
protein_0076,protein_0104,0.1111111111111111
protein_0076,protein_0105,0.21621621621621623
protein_0076,protein_0106,0.16216216216216217
protein_0076,protein_0107,0.14942528735632185
protein_0076,protein_0108,0.14814814814814814
protein_0076,protein_0109,0.2054794520547945
protein_0076,protein_0110,0.1511627906976744
protein_0076,protein_0111,0.13793103448275862
protein_0076,protein_0112,0.1568627450980392
protein_0076,protein_0113,0.14772727272727273
protein_0076,protein_0114,0.14942528735632185
protein_0076,protein_0115,0.13414634146341464
protein_0076,protein_0116,0.20909090909090908
protein_0076,protein_0117,0.20909090909090908
protein_0076,protein_0118,0.1951219512195122
protein_0076,protein_0119,0.1485148514851485
protein_0076,protein_0120,0.11363636363636363
protein_0076,protein_0121,0.11363636363636363
protein_0076,protein_0122,0.1724137931034483
protein_0076,protein_0123,0.1794871794871795
protein_0076,protein_0125,0.17
protein_0076,protein_0126,0.15151515151515152
protein_0076,protein_0127,0.1839080459770115
protein_0076,protein_0128,0.16129032258064516
protein_0076,protein_0129,0.12643678160919541
protein_0076,protein_0130,0.14782608695652175
protein_0076,protein_0131,0.13513513513513514
protein_0076,protein_0132,0.14953271028037382
protein_0076,protein_0133,0.14953271028037382
protein_0076,protein_0134,0.1511627906976744
protein_0076,protein_0135,0.13253012048192772
protein_0076,protein_0136,0.13445378151260504
protein_0076,protein_0137,0.12605042016806722
protein_0076,protein_0138,0.12605042016806722
protein_0076,protein_0139,0.19736842105263158
protein_0076,protein_0141,0.1590909090909091
protein_0076,protein_0142,0.14942528735632185
protein_0076,protein_0143,0.11494252873563218
protein_0076,protein_0144,0.13793103448275862
protein_0076,protein_0145,0.1891891891891892
protein_0076,protein_0146,0.13157894736842105
protein_0076,protein_0147,0.11494252873563218
protein_0076,protein_0149,0.2054794520547945
protein_0076,protein_0150,0.1797752808988764
protein_0076,protein_0151,0.18888888888888888
protein_0076,protein_0153,0.15584415584415584
protein_0076,protein_0154,0.15584415584415584
protein_0076,protein_0155,0.11864406779661017
protein_0076,protein_0156,0.1504424778761062
protein_0076,protein_0157,0.1797752808988764
protein_0076,protein_0158,0.21333333333333335
protein_0076,protein_0159,0.15730337078651685
protein_0076,protein_0160,0.11494252873563218
protein_0076,protein_0161,0.11764705882352941
protein_0076,protein_0162,0.18518518518518517
protein_0076,protein_0163,0.16
protein_0076,protein_0164,0.17045454545454544
protein_0076,protein_0165,0.20481927710843373
protein_0076,protein_0166,0.1956521739130435
protein_0076,protein_0167,0.14545454545454545
protein_0076,protein_0168,0.16363636363636364
protein_0076,protein_0169,0.1206896551724138
protein_0076,protein_0170,0.10975609756097561
protein_0076,protein_0171,0.14942528735632185
protein_0076,protein_0174,0.09195402298850575
protein_0076,protein_0175,0.11363636363636363
protein_0076,protein_0177,0.18518518518518517
protein_0076,protein_0178,0.13043478260869565
protein_0076,protein_0179,0.09565217391304348
protein_0076,protein_0180,0.1590909090909091
protein_0076,protein_0182,0.16304347826086957
protein_0076,protein_0183,0.12871287128712872
protein_0076,protein_0184,0.12643678160919541
protein_0076,protein_0185,0.10465116279069768
protein_0076,protein_0186,0.1188118811881188
protein_0076,protein_0187,0.125
protein_0076,protein_0188,0.24675324675324675
protein_0076,protein_0189,0.16091954022988506
protein_0076,protein_0190,0.13043478260869565
protein_0076,protein_0191,0.14942528735632185
protein_0076,protein_0192,0.15294117647058825
protein_0076,protein_0193,0.13333333333333333
protein_0076,protein_0194,0.14942528735632185
protein_0076,protein_0195,0.13978494623655913
protein_0076,protein_0196,0.16129032258064516
protein_0076,protein_0197,0.16853932584269662
protein_0076,protein_0198,0.1724137931034483
protein_0076,protein_0199,0.23076923076923078
protein_0076,protein_0200,0.16666666666666666
protein_0076,protein_0201,0.16
protein_0076,protein_0202,0.16091954022988506
protein_0076,protein_0203,0.14285714285714285
protein_0076,protein_0204,0.16455696202531644
protein_0076,protein_0205,0.0995260663507109
protein_0076,protein_0206,0.1875
protein_0076,protein_0207,0.1440677966101695
protein_0076,protein_0208,0.1415929203539823
protein_0076,protein_0209,0.22727272727272727
protein_0076,protein_0210,0.1411764705882353
protein_0076,protein_0211,0.15384615384615385
protein_0076,protein_0212,0.17105263157894737
protein_0076,protein_0213,0.1590909090909091
protein_0076,protein_0214,0.273972602739726
protein_0076,protein_0215,0.1643835616438356
protein_0076,protein_0216,0.12631578947368421
protein_0076,protein_0217,0.13953488372093023
protein_0076,protein_0218,0.144
protein_0076,protein_0219,0.1322314049586777
protein_0076,protein_0220,0.20652173913043478
protein_0076,protein_0221,0.2236842105263158
protein_0076,protein_0222,0.13953488372093023
protein_0076,protein_0224,0.16455696202531644
protein_0076,protein_0225,0.15853658536585366
protein_0076,protein_0226,0.23655913978494625
protein_0076,protein_0228,0.2127659574468085
protein_0076,protein_0229,0.17647058823529413
protein_0076,protein_0230,0.16853932584269662
protein_0076,protein_0231,0.11363636363636363
protein_0076,protein_0232,0.2054794520547945
protein_0076,protein_0233,0.15503875968992248
protein_0076,protein_0234,0.16822429906542055
protein_0076,protein_0235,0.19801980198019803
protein_0076,protein_0236,0.1590909090909091
protein_0076,protein_0237,0.1590909090909091
protein_0076,protein_0238,0.13740458015267176
protein_0076,protein_0239,0.13793103448275862
protein_0076,protein_0240,0.11494252873563218
protein_0076,protein_0241,0.13793103448275862
protein_0076,protein_0242,0.2
protein_0076,protein_0243,0.10344827586206896
protein_0076,protein_0244,0.1951219512195122
protein_0076,protein_0245,0.12962962962962962
protein_0076,protein_0247,0.1625
protein_0076,protein_0248,0.13636363636363635
protein_0076,protein_0249,0.12643678160919541
protein_0076,protein_0250,0.1414141414141414
protein_0076,protein_0251,0.12903225806451613
protein_0076,protein_0252,0.24444444444444444
protein_0076,protein_0253,0.13274336283185842
protein_0076,protein_0254,0.125
protein_0076,protein_0256,0.13725490196078433
protein_0076,protein_0257,0.12745098039215685
protein_0076,protein_0258,0.16853932584269662
protein_0076,protein_0259,0.19480519480519481
protein_0076,protein_0260,0.19480519480519481
protein_0076,protein_0261,0.1650485436893204
protein_0076,protein_0262,0.11851851851851852
protein_0076,protein_0263,0.14492753623188406
protein_0076,protein_0264,0.1839080459770115
protein_0076,protein_0265,0.1839080459770115
protein_0076,protein_0266,0.13636363636363635
protein_0076,protein_0267,0.15625
protein_0076,protein_0269,0.11206896551724138
protein_0076,protein_0270,0.30666666666666664
protein_0076,protein_0271,0.16666666666666666
protein_0076,protein_0272,0.14942528735632185
protein_0076,protein_0273,0.17045454545454544
protein_0076,protein_0274,0.2222222222222222
protein_0076,protein_0275,0.19
protein_0076,protein_0276,0.1839080459770115
protein_0076,protein_0277,0.21518987341772153
protein_0076,protein_0278,0.20430107526881722
protein_0076,protein_0279,0.11764705882352941
protein_0076,protein_0280,0.1111111111111111
protein_0076,protein_0281,0.1415929203539823
protein_0076,protein_0282,0.2465753424657534
protein_0076,protein_0283,0.05504587155963303
protein_0076,protein_0284,0.17045454545454544
protein_0076,protein_0285,0.16091954022988506
protein_0076,protein_0286,0.2
protein_0076,protein_0287,0.14018691588785046
protein_0076,protein_0288,0.15
protein_0076,protein_0290,0.11214953271028037
protein_0076,protein_0291,0.21176470588235294
protein_0076,protein_0292,0.20481927710843373
protein_0076,protein_0293,0.19101123595505617
protein_0076,protein_0295,0.22666666666666666
protein_0076,protein_0296,0.1504424778761062
protein_0076,protein_0297,0.18666666666666668
protein_0076,protein_0298,0.16
protein_0076,protein_0299,0.20224719101123595
protein_0076,protein_0300,0.19318181818181818
protein_0076,protein_0301,0.19318181818181818
protein_0076,protein_0302,0.09049773755656108
protein_0076,protein_0303,0.2
protein_0076,protein_0304,0.15
protein_0076,protein_0305,0.18666666666666668
protein_0076,protein_0306,0.13934426229508196
protein_0076,protein_0307,0.1016949152542373
protein_0076,protein_0308,0.11570247933884298
protein_0076,protein_0309,0.15384615384615385
protein_0076,protein_0310,0.18181818181818182
protein_0076,protein_0311,0.10869565217391304
protein_0076,protein_0312,0.17777777777777778
protein_0076,protein_0313,0.17582417582417584
protein_0076,protein_0314,0.17757009345794392
protein_0076,protein_0315,0.10619469026548672
protein_0076,protein_0316,0.1780821917808219
