query_protein,train_protein,similarity_score
protein_0054,protein_0356,0.13675213675213677
protein_0054,protein_0357,0.25396825396825395
protein_0054,protein_0358,0.15702479338842976
protein_0054,protein_0360,0.15702479338842976
protein_0054,protein_0361,0.4566929133858268
protein_0054,protein_0362,0.14285714285714285
protein_0054,protein_0363,0.14285714285714285
protein_0054,protein_0364,0.14285714285714285
protein_0054,protein_0365,0.13821138211382114
protein_0054,protein_0366,0.13821138211382114
protein_0054,protein_0367,0.15
protein_0054,protein_0368,0.1016949152542373
protein_0054,protein_0369,0.17094017094017094
protein_0054,protein_0370,0.15702479338842976
protein_0054,protein_0371,0.16101694915254236
protein_0054,protein_0373,0.168
protein_0054,protein_0374,0.4146341463414634
protein_0054,protein_0375,0.13675213675213677
protein_0054,protein_0376,0.13114754098360656
protein_0054,protein_0377,0.12
protein_0054,protein_0378,0.14285714285714285
protein_0054,protein_0379,0.1953125
protein_0054,protein_0380,0.1953125
protein_0054,protein_0381,0.1953125
protein_0054,protein_0382,0.15966386554621848
protein_0054,protein_0383,0.1623931623931624
protein_0054,protein_0384,0.13559322033898305
protein_0054,protein_0385,0.15503875968992248
protein_0054,protein_0386,0.15503875968992248
protein_0054,protein_0387,0.39166666666666666
protein_0054,protein_0388,0.13675213675213677
protein_0054,protein_0389,0.1111111111111111
protein_0054,protein_0390,0.13178294573643412
protein_0054,protein_0391,0.144
protein_0054,protein_0392,0.1111111111111111
protein_0054,protein_0393,0.1111111111111111
protein_0054,protein_0394,0.31932773109243695
protein_0054,protein_0395,0.15702479338842976
protein_0054,protein_0396,0.25203252032520324
protein_0054,protein_0398,0.19047619047619047
protein_0058,protein_0000,0.16091954022988506
protein_0058,protein_0001,0.16666666666666666
protein_0058,protein_0002,0.16666666666666666
protein_0058,protein_0003,0.13793103448275862
protein_0058,protein_0004,0.1724137931034483
protein_0058,protein_0005,0.19101123595505617
protein_0058,protein_0006,0.18181818181818182
protein_0058,protein_0007,0.1780821917808219
protein_0058,protein_0008,0.1414141414141414
protein_0058,protein_0009,0.09195402298850575
protein_0058,protein_0010,0.16091954022988506
protein_0058,protein_0011,0.14942528735632185
protein_0058,protein_0012,0.13186813186813187
protein_0058,protein_0013,0.2602739726027397
protein_0058,protein_0014,0.1935483870967742
protein_0058,protein_0015,0.12121212121212122
protein_0058,protein_0016,0.1262135922330097
protein_0058,protein_0017,0.11428571428571428
protein_0058,protein_0018,0.11363636363636363
protein_0058,protein_0019,0.2463768115942029
protein_0058,protein_0022,0.16
protein_0058,protein_0023,0.19540229885057472
protein_0058,protein_0024,0.1794871794871795
protein_0058,protein_0025,0.14942528735632185
protein_0058,protein_0026,0.10077519379844961
protein_0058,protein_0027,0.1686746987951807
protein_0058,protein_0028,0.12
protein_0058,protein_0029,0.15492957746478872
protein_0058,protein_0030,0.20168067226890757
protein_0058,protein_0031,0.13131313131313133
protein_0058,protein_0032,0.14942528735632185
protein_0058,protein_0033,0.13793103448275862
protein_0058,protein_0034,0.12643678160919541
protein_0058,protein_0035,0.20202020202020202
protein_0058,protein_0036,0.2191780821917808
protein_0058,protein_0037,0.2247191011235955
protein_0058,protein_0038,0.2247191011235955
protein_0058,protein_0039,0.09195402298850575
protein_0058,protein_0040,0.3333333333333333
protein_0058,protein_0041,0.16091954022988506
protein_0058,protein_0042,0.16304347826086957
protein_0058,protein_0043,0.16129032258064516
protein_0058,protein_0044,0.16666666666666666
protein_0058,protein_0045,0.1839080459770115
protein_0058,protein_0046,0.16666666666666666
protein_0058,protein_0047,0.14285714285714285
protein_0058,protein_0049,0.09195402298850575
protein_0058,protein_0051,0.2028985507246377
protein_0058,protein_0052,0.1839080459770115
protein_0058,protein_0053,0.13793103448275862
protein_0058,protein_0055,0.16666666666666666
protein_0058,protein_0056,0.17
protein_0058,protein_0057,0.16666666666666666
protein_0058,protein_0059,0.13333333333333333
protein_0058,protein_0060,0.17475728155339806
protein_0058,protein_0061,0.1836734693877551
protein_0058,protein_0062,0.1839080459770115
protein_0058,protein_0063,0.107981220657277
protein_0058,protein_0064,0.17204301075268819
protein_0058,protein_0065,0.13592233009708737
protein_0058,protein_0066,0.15384615384615385
protein_0058,protein_0067,0.18604651162790697
protein_0058,protein_0068,0.13636363636363635
protein_0058,protein_0069,0.1111111111111111
protein_0058,protein_0070,0.13793103448275862
protein_0058,protein_0072,0.15942028985507245
protein_0058,protein_0073,0.18181818181818182
protein_0058,protein_0074,0.13333333333333333
protein_0058,protein_0075,0.19607843137254902
protein_0058,protein_0076,0.3116883116883117
protein_0058,protein_0077,0.13793103448275862
protein_0058,protein_0078,0.17307692307692307
protein_0058,protein_0079,0.17307692307692307
protein_0058,protein_0080,0.1724137931034483
protein_0058,protein_0081,0.1724137931034483
protein_0058,protein_0082,0.17
protein_0058,protein_0083,0.14942528735632185
protein_0058,protein_0084,0.17647058823529413
protein_0058,protein_0085,0.1262135922330097
protein_0058,protein_0086,0.16071428571428573
protein_0058,protein_0088,0.21839080459770116
protein_0058,protein_0089,0.12389380530973451
protein_0058,protein_0090,0.14782608695652175
protein_0058,protein_0091,0.13157894736842105
protein_0058,protein_0092,0.13157894736842105
protein_0058,protein_0093,0.10843373493975904
protein_0058,protein_0094,0.14035087719298245
protein_0058,protein_0095,0.1415929203539823
protein_0058,protein_0096,0.17
protein_0058,protein_0097,0.19101123595505617
protein_0058,protein_0098,0.13793103448275862
protein_0058,protein_0100,0.2
protein_0058,protein_0101,0.1590909090909091
protein_0058,protein_0103,0.15555555555555556
protein_0058,protein_0104,0.11764705882352941
protein_0058,protein_0105,0.2602739726027397
protein_0058,protein_0107,0.16304347826086957
protein_0058,protein_0108,0.14457831325301204
protein_0058,protein_0109,0.20588235294117646
protein_0058,protein_0110,0.09302325581395349
protein_0058,protein_0111,0.17582417582417584
protein_0058,protein_0112,0.18181818181818182
protein_0058,protein_0113,0.1348314606741573
protein_0058,protein_0114,0.14772727272727273
protein_0058,protein_0115,0.16091954022988506
protein_0058,protein_0116,0.16216216216216217
protein_0058,protein_0117,0.16216216216216217
protein_0058,protein_0118,0.19444444444444445
protein_0058,protein_0119,0.13392857142857142
protein_0058,protein_0120,0.13978494623655913
protein_0058,protein_0122,0.19101123595505617
protein_0058,protein_0123,0.17647058823529413
protein_0058,protein_0124,0.14942528735632185
protein_0058,protein_0125,0.17346938775510204
protein_0058,protein_0126,0.1262135922330097
protein_0058,protein_0127,0.14772727272727273
protein_0058,protein_0128,0.11494252873563218
protein_0058,protein_0129,0.1935483870967742
protein_0058,protein_0131,0.19718309859154928
protein_0058,protein_0132,0.10377358490566038
protein_0058,protein_0133,0.10377358490566038
protein_0058,protein_0134,0.16666666666666666
protein_0058,protein_0135,0.13186813186813187
protein_0058,protein_0136,0.112
protein_0058,protein_0137,0.1282051282051282
protein_0058,protein_0138,0.1282051282051282
protein_0058,protein_0139,0.1780821917808219
protein_0058,protein_0140,0.12643678160919541
protein_0058,protein_0141,0.19101123595505617
protein_0058,protein_0142,0.1724137931034483
protein_0058,protein_0143,0.19318181818181818
protein_0058,protein_0144,0.19318181818181818
protein_0058,protein_0145,0.19444444444444445
protein_0058,protein_0146,0.14666666666666667
protein_0058,protein_0147,0.20224719101123595
protein_0058,protein_0148,0.17391304347826086
protein_0058,protein_0150,0.13333333333333333
protein_0058,protein_0152,0.21428571428571427
protein_0058,protein_0153,0.175
protein_0058,protein_0154,0.1625
protein_0058,protein_0155,0.1282051282051282
protein_0058,protein_0156,0.13793103448275862
protein_0058,protein_0157,0.1348314606741573
protein_0058,protein_0158,0.16666666666666666
protein_0058,protein_0159,0.13978494623655913
protein_0058,protein_0161,0.10483870967741936
protein_0058,protein_0162,0.15294117647058825
protein_0058,protein_0163,0.1553398058252427
protein_0058,protein_0164,0.14942528735632185
protein_0058,protein_0165,0.1780821917808219
protein_0058,protein_0166,0.11494252873563218
protein_0058,protein_0167,0.12727272727272726
protein_0058,protein_0168,0.12727272727272726
protein_0058,protein_0170,0.16483516483516483
protein_0058,protein_0171,0.17045454545454544
protein_0058,protein_0172,0.15384615384615385
protein_0058,protein_0173,0.14942528735632185
protein_0058,protein_0175,0.1590909090909091
protein_0058,protein_0176,0.1780821917808219
protein_0058,protein_0177,0.18309859154929578
protein_0058,protein_0178,0.12389380530973451
protein_0058,protein_0179,0.13274336283185842
protein_0058,protein_0180,0.13333333333333333
protein_0058,protein_0181,0.1839080459770115
protein_0058,protein_0182,0.13793103448275862
protein_0058,protein_0183,0.10679611650485436
protein_0058,protein_0184,0.11538461538461539
protein_0058,protein_0185,0.10465116279069768
protein_0058,protein_0186,0.16161616161616163
protein_0058,protein_0190,0.16304347826086957
protein_0058,protein_0192,0.1956521739130435
protein_0058,protein_0193,0.12643678160919541
protein_0058,protein_0194,0.10344827586206896
protein_0058,protein_0195,0.1797752808988764
protein_0058,protein_0196,0.13793103448275862
protein_0058,protein_0197,0.12790697674418605
protein_0058,protein_0198,0.19540229885057472
protein_0058,protein_0199,0.17777777777777778
protein_0058,protein_0200,0.11494252873563218
protein_0058,protein_0201,0.17
protein_0058,protein_0202,0.1839080459770115
protein_0058,protein_0203,0.12396694214876033
protein_0058,protein_0204,0.1891891891891892
protein_0058,protein_0205,0.10426540284360189
protein_0058,protein_0206,0.13043478260869565
protein_0058,protein_0207,0.1452991452991453
protein_0058,protein_0208,0.168141592920354
protein_0058,protein_0209,0.18888888888888888
protein_0058,protein_0210,0.1839080459770115
protein_0058,protein_0211,0.18
protein_0058,protein_0212,0.20270270270270271
protein_0058,protein_0213,0.19101123595505617
protein_0058,protein_0215,0.2753623188405797
protein_0058,protein_0216,0.18446601941747573
protein_0058,protein_0217,0.13636363636363635
protein_0058,protein_0218,0.128
protein_0058,protein_0219,0.13445378151260504
protein_0058,protein_0220,0.16129032258064516
protein_0058,protein_0221,0.3472222222222222
protein_0058,protein_0222,0.11702127659574468
protein_0058,protein_0223,0.29577464788732394
protein_0058,protein_0224,0.16176470588235295
protein_0058,protein_0225,0.15294117647058825
protein_0058,protein_0226,0.16326530612244897
protein_0058,protein_0227,0.16216216216216217
protein_0058,protein_0228,0.14736842105263157
protein_0058,protein_0229,0.17045454545454544
protein_0058,protein_0230,0.17346938775510204
protein_0058,protein_0231,0.13186813186813187
protein_0058,protein_0232,0.1780821917808219
protein_0058,protein_0233,0.125
protein_0058,protein_0234,0.15151515151515152
protein_0058,protein_0236,0.14772727272727273
protein_0058,protein_0237,0.14772727272727273
protein_0058,protein_0238,0.13533834586466165
protein_0058,protein_0239,0.17391304347826086
protein_0058,protein_0240,0.14772727272727273
protein_0058,protein_0241,0.11494252873563218
protein_0058,protein_0242,0.1917808219178082
protein_0058,protein_0244,0.17647058823529413
protein_0058,protein_0245,0.16541353383458646
protein_0058,protein_0246,0.1978021978021978
protein_0058,protein_0247,0.2
protein_0058,protein_0248,0.17777777777777778
protein_0058,protein_0249,0.13978494623655913
protein_0058,protein_0250,0.15625
protein_0058,protein_0251,0.12631578947368421
protein_0058,protein_0253,0.1504424778761062
protein_0058,protein_0254,0.19318181818181818
protein_0058,protein_0255,0.10526315789473684
protein_0058,protein_0256,0.17142857142857143
protein_0058,protein_0258,0.1511627906976744
protein_0058,protein_0259,0.19718309859154928
protein_0058,protein_0260,0.19718309859154928
protein_0058,protein_0261,0.16161616161616163
protein_0058,protein_0262,0.14814814814814814
protein_0058,protein_0263,0.1258741258741259
protein_0058,protein_0264,0.19540229885057472
protein_0058,protein_0265,0.19540229885057472
protein_0058,protein_0266,0.17582417582417584
protein_0058,protein_0267,0.16129032258064516
protein_0058,protein_0268,0.17045454545454544
protein_0058,protein_0269,0.08620689655172414
protein_0058,protein_0271,0.2361111111111111
protein_0058,protein_0272,0.11494252873563218
protein_0058,protein_0273,0.12643678160919541
protein_0058,protein_0274,0.16853932584269662
protein_0058,protein_0275,0.17475728155339806
protein_0058,protein_0277,0.21739130434782608
protein_0058,protein_0278,0.15555555555555556
protein_0058,protein_0279,0.11764705882352941
protein_0058,protein_0280,0.15294117647058825
protein_0058,protein_0281,0.14285714285714285
protein_0058,protein_0282,0.3150684931506849
protein_0058,protein_0283,0.08256880733944955
protein_0058,protein_0284,0.1724137931034483
protein_0058,protein_0285,0.14942528735632185
protein_0058,protein_0286,0.18666666666666668
protein_0058,protein_0287,0.1308411214953271
protein_0058,protein_0288,0.1411764705882353
protein_0058,protein_0289,0.15384615384615385
protein_0058,protein_0290,0.17307692307692307
protein_0058,protein_0291,0.17699115044247787
protein_0058,protein_0292,0.1875
protein_0058,protein_0294,0.17699115044247787
protein_0058,protein_0295,0.15492957746478872
protein_0058,protein_0296,0.1415929203539823
protein_0058,protein_0297,0.17391304347826086
protein_0058,protein_0298,0.17391304347826086
protein_0058,protein_0299,0.15730337078651685
